Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
2873212765,5/4/2016,8278,5.6,5.6,0,0,0,5.6,0,0,0,420,1020,2015
2873212765,5/5/2016,8314,5.6,5.6,0,0.8,0.8,4,0,13,23,311,1093,1971
2873212765,5/6/2016,7063,4.8,4.8,0,0,0.1,4.6,0.009999999776,0,5,370,1065,1910
2873212765,5/7/2016,4940,3.4,3.4,0,2.3,0.6,0.6,0,75,11,52,1302,1897
2873212765,5/8/2016,8168,5.5,5.5,0,2.9,0,2.6,0,46,0,326,1068,2096
2873212765,5/9/2016,7726,5.2,5.2,0,0,0,5.2,0,0,0,345,1095,1906
2873212765,5/10/2016,8275,5.6,5.6,0,0,0,5.6,0.009999999776,0,0,373,1067,1962
2873212765,5/11/2016,6440,4.3,4.3,0,0,0,4.3,0.009999999776,0,0,319,1121,1826
2873212765,5/12/2016,7566,5.1,5.1,0,0,0,5.1,0,0,0,268,720,1431
3372868164,4/12/2016,4747,3.2,3.2,0,0,0,3.2,0.009999999776,0,0,280,1160,1788
3372868164,4/13/2016,9715,6.6,6.6,0,1,0.3,5.3,0.01999999955,16,8,371,1045,2093
3372868164,4/14/2016,8844,6,6,0,0.3,1,4.7,0.009999999776,6,25,370,1039,2065
3372868164,4/15/2016,7451,5.1,5.1,0,0,0,5.1,0.01999999955,0,0,335,1105,1908
3372868164,4/16/2016,6905,4.7,4.7,0,0,0,4.7,0.02999999933,0,0,356,1084,1908
3372868164,4/17/2016,8199,5.9,5.9,0,1.4,0.1,4.4,0.009999999776,11,2,322,1105,1964
3372868164,4/18/2016,6798,4.6,4.6,0,1.1,0.2,3.3,0,20,7,343,1070,2014
3372868164,4/19/2016,7711,5.3,5.3,0,0,0,5.2,0.01999999955,0,0,376,1064,1985
3372868164,4/20/2016,4880,3.3,3.3,0,0.8,0.1,2.4,0.01999999955,15,3,274,1148,1867
3372868164,4/21/2016,8857,6.1,6.1,0,1.1,0.3,4.6,0.009999999776,18,9,376,1037,2124
3372868164,4/22/2016,3843,2.6,2.6,0,0,0,2.6,0.009999999776,0,0,206,1234,1669
3372868164,4/23/2016,7396,5.1,5.1,0,1.4,0.1,3.6,0,20,2,303,1115,1995
3372868164,4/24/2016,6731,4.6,4.6,0,0.9,0.2,3.5,0.01999999955,14,7,292,1127,1921
3372868164,4/25/2016,5995,4.1,4.1,0,0,0,4.1,0,0,0,416,1024,2010
3372868164,4/26/2016,8283,5.8,5.8,0,1.9,0.1,3.9,0.009999999776,22,2,333,1083,2057
3372868164,4/27/2016,7904,5.4,5.4,0,1.6,0.6,3.2,0.009999999776,24,13,346,1057,2095
3372868164,4/28/2016,5512,3.8,3.8,0,0,0,3.8,0,0,0,385,1055,1972
3372868164,4/29/2016,9135,6.2,6.2,0,0,0,6.2,0.009999999776,0,0,402,1038,2044
3372868164,4/30/2016,5250,3.6,3.6,0,1.1,0.1,2.4,0.009999999776,17,4,300,1119,1946
3372868164,5/1/2016,3077,2.1,2.1,0,0,0,2.1,0,0,0,172,842,1237
3977333714,4/12/2016,8856,6,6,0,3.1,0.9,2,0,44,19,131,777,1450
3977333714,4/13/2016,10035,6.7,6.7,0,2,2.1,2.5,0,31,46,153,754,1495
3977333714,4/14/2016,7641,5.1,5.1,0,0.3,1,3.8,0,5,23,214,801,1433
3977333714,4/15/2016,9010,6.1,6.1,0,1,1.8,3.3,0,15,42,183,644,1468
3977333714,4/16/2016,13459,9,9,0,2,4,3,0,31,83,153,663,1625
3977333714,4/17/2016,10415,7,7,0,0.7,2.3,3.9,0,11,58,205,600,1529
3977333714,4/18/2016,11663,7.8,7.8,0,0.3,3.7,3.8,0,4,95,214,605,1584
3977333714,4/19/2016,12414,8.8,8.8,0,2.2,2.5,4,0,19,67,221,738,1638
3977333714,4/20/2016,11658,7.8,7.8,0,0.2,4.3,3.3,0,2,98,164,845,1554
3977333714,4/21/2016,6093,4.1,4.1,0,0,0,4.1,0,0,0,242,712,1397
3977333714,4/22/2016,8911,6,6,0,2.3,0.6,3.1,0,33,12,188,731,1481
3977333714,4/23/2016,12058,8.1,8.1,0,0,4.2,3.8,0,0,92,252,724,1638
3977333714,4/24/2016,14112,10,10,0,3.3,4.6,2.2,0,30,95,129,660,1655
3977333714,4/25/2016,11177,8.5,8.5,0,5.6,0.4,2.4,0,50,9,133,781,1570
3977333714,4/26/2016,11388,7.6,7.6,0,0.4,4.2,3,0,7,95,170,797,1551
3977333714,4/27/2016,7193,5,5,0,0,0.4,4.6,0,0,10,176,714,1377
3977333714,4/28/2016,7114,4.9,4.9,0,1.4,0.3,3.2,0,15,8,190,804,1407
3977333714,4/29/2016,10645,7.8,7.8,0,3.7,1.3,2.7,0,36,32,150,744,1545
3977333714,4/30/2016,13238,9.2,9.2,0,3.7,2.1,3.4,0,43,52,194,687,1650
3977333714,5/1/2016,10414,7.1,7.1,0,2.7,2,2.4,0,41,40,124,691,1501
3977333714,5/2/2016,16520,11.1,11.1,0,1.5,6.5,3,0,24,143,176,713,1760
3977333714,5/3/2016,14335,9.6,9.6,0,3.3,1.7,4.5,0,47,41,258,594,1710
3977333714,5/4/2016,13559,9.4,9.4,0,1.8,4.6,2.9,0,14,96,142,852,1628
3977333714,5/5/2016,12312,8.6,8.6,0,1.8,4.1,2.7,0,14,88,178,680,1618
3977333714,5/6/2016,11677,8.3,8.3,0,3.1,2.5,2.7,0,29,55,168,676,1590
3977333714,5/7/2016,11550,7.7,7.7,0,0,4.1,3.6,0,0,86,208,703,1574
3977333714,5/8/2016,13585,9.1,9.1,0,0.7,5.2,3.2,0,9,116,171,688,1633
3977333714,5/9/2016,14687,10.1,10.1,0,0.8,5.6,3.5,0,8,122,151,1159,1667
3977333714,5/10/2016,13072,8.8,8.8,0,0.1,5.4,3.3,0,1,115,196,676,1630
3977333714,5/11/2016,746,0.5,0.5,0,0.4,0,0.1,0,4,0,9,13,52
4020332650,4/12/2016,8539,6.1,6.1,0,0.2,0.2,5.7,0,4,15,331,712,3654
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1981
4020332650,4/14/2016,108,0.1,0.1,0,0,0,0,0,0,0,3,1437,2011
4020332650,4/15/2016,1882,1.4,1.4,0,0.2,0.4,0.8,0,36,18,87,1299,2951
4020332650,4/16/2016,1982,1.4,1.4,0,0.4,0.4,0.6,0,65,21,55,1222,3051
4020332650,4/17/2016,16,0,0,0,0,0,0,0,0,0,2,1438,1990
4020332650,4/18/2016,62,0,0,0,0,0,0,0,0,0,2,1438,1995
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/20/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/23/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/28/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,5/1/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,5/2/2016,475,0.3,0.3,0,0,0,0.3,0,0,11,31,1350,2207
4020332650,5/3/2016,4496,3.2,3.2,0,0,0,3.2,0.05000000075,0,0,174,950,2828
4020332650,5/4/2016,10252,7.3,7.3,0,0.7,1,5.6,0,13,46,346,531,3879
4020332650,5/5/2016,11728,8.4,8.4,0,2.6,1.7,4,0.0700000003,38,42,196,916,3429
4020332650,5/6/2016,4369,3.1,3.1,0,0,0,3.1,0.009999999776,0,0,177,855,2704
4020332650,5/7/2016,6132,4.4,4.4,0,0,0,3.6,0,0,0,184,1256,2975
4020332650,5/8/2016,5862,4.2,4.2,0,0,0,4.2,0,0,0,263,775,3089
4020332650,5/9/2016,4556,3.3,3.3,0,0.2,0.1,2.9,0,3,5,173,1225,2785
4020332650,5/10/2016,5546,4,4,0,0,0,3.9,0.03999999911,0,0,206,774,2926
4020332650,5/11/2016,3689,2.7,2.7,0,0.1,0.2,2.3,0,2,8,134,1296,2645
4020332650,5/12/2016,590,0.4,0.4,0,0,0,0.4,0,0,0,21,721,1120
4057192912,4/12/2016,5394,4,4,0,0,0,3.9,0,0,0,164,1276,2286
4057192912,4/13/2016,5974,4.5,4.5,0,0,0,4.4,0,0,0,160,1280,2306
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776
4057192912,4/15/2016,3984,3,3,0,0.2,0.3,2.4,0,3,6,88,873,1527
4319703577,4/12/2016,7753,5.2,5.2,0,0,0,0,0,0,0,0,1440,2115
4319703577,4/13/2016,8204,5.5,5.5,0,0.5,0.6,1.3,0,8,15,96,1234,2135
4319703577,4/14/2016,10210,6.9,6.9,0,0.1,0.3,6.4,0,1,9,339,589,2302
4319703577,4/15/2016,5664,3.8,3.8,0,0,0,3.8,0,0,0,228,752,1985
4319703577,4/16/2016,4744,3.2,3.2,0,0,0,3.2,0,0,0,194,724,1884
4319703577,4/17/2016,29,0,0,0,0,0,0,0,0,0,3,1363,1464
4319703577,4/18/2016,2276,1.5,1.5,0,0.1,0.3,1.1,0,1,9,58,824,1632
4319703577,4/19/2016,8925,6,6,0,0,0,6,0,0,0,311,604,2200
4319703577,4/20/2016,8954,6,6,0,0,0.7,5.3,0,0,18,306,671,2220
4319703577,4/21/2016,3702,2.5,2.5,0,0,0,0.3,0,0,0,34,1265,1792
4319703577,4/22/2016,4500,3,3,0,0.1,0.8,2.2,0,1,19,176,709,1886
4319703577,4/23/2016,4935,3.3,3.3,0,0,0,3.3,0,0,0,233,546,1945
4319703577,4/24/2016,4081,2.7,2.7,0,0.1,0.2,2.5,0,1,5,191,692,1880
4319703577,4/25/2016,9259,6.2,6.2,0,0,0.3,5.9,0,0,8,390,544,2314
4319703577,4/26/2016,9899,6.6,6.6,0,0.6,0.9,5.2,0,8,21,288,649,2236
4319703577,4/27/2016,10780,7.2,7.2,0,0.4,1.9,4.9,0,6,47,300,680,2324
4319703577,4/28/2016,10817,7.3,7.3,0,1,0.3,5.9,0,13,8,359,552,2367
4319703577,4/29/2016,7990,5.4,5.4,0,0.4,0.8,4.1,0,6,18,289,624,2175
4319703577,4/30/2016,8221,5.5,5.5,0,0.4,1.6,3.5,0,6,38,196,695,2092
4319703577,5/1/2016,1251,0.8,0.8,0,0,0,0.8,0,0,0,67,836,1593
4319703577,5/2/2016,9261,6.2,6.2,0,0,0.4,5.7,0,0,11,344,585,2270
4319703577,5/3/2016,9648,6.5,6.5,0,0.6,1.1,4.8,0,8,26,287,669,2235
4319703577,5/4/2016,10429,7,7,0,0.6,0.6,5.8,0,8,13,313,1106,2282
4319703577,5/5/2016,13658,9.5,9.5,0,2.6,1.4,5.4,0,27,34,328,957,2530
4319703577,5/6/2016,9524,6.4,6.4,0,0.4,0.5,5.5,0,6,11,314,692,2266
4319703577,5/7/2016,7937,5.3,5.3,0,0.2,1,4.1,0,3,28,279,586,2158
4319703577,5/8/2016,3672,2.5,2.5,0,0,0,2.5,0,0,0,153,603,1792
4319703577,5/9/2016,10378,7,7,0,0.1,0.6,6.3,0,2,14,374,490,2345
4319703577,5/10/2016,9487,6.4,6.4,0,0.2,0.5,5.7,0,3,12,329,555,2260
4319703577,5/11/2016,9129,6.1,6.1,0,0.2,0.7,5.2,0,3,18,311,574,2232
4319703577,5/12/2016,17,0,0,0,0,0,0,0,0,0,2,0,257
4388161847,4/12/2016,10122,7.8,7.8,0,0,0,0,0,0,0,0,1440,2955
4388161847,4/13/2016,10993,8.4,8.4,0,0.1,0.6,3.9,0,1,14,150,1275,3092
4388161847,4/14/2016,8863,6.8,6.8,0,0.1,1.1,5.6,0,10,35,219,945,2998
4388161847,4/15/2016,8758,6.7,6.7,0,0,0,6.7,0,0,0,299,837,3066
4388161847,4/16/2016,6580,5.1,5.1,0,0.2,0.4,4.4,0,6,9,253,609,3073
4388161847,4/17/2016,4660,3.6,3.6,0,0,0,3.6,0,0,0,201,721,2572
4388161847,4/18/2016,11009,9.1,9.1,0,3.6,0.4,5.1,0,27,8,239,1017,3274
4388161847,4/19/2016,10181,7.8,7.8,0,1.4,0.7,5.8,0,20,16,249,704,3015
4388161847,4/20/2016,10553,8.1,8.1,0,1.1,1.7,5.3,0,19,42,228,696,3083
4388161847,4/21/2016,10055,7.7,7.7,0,0.4,0.4,7,0,7,12,272,853,3069
4388161847,4/22/2016,12139,9.3,9.3,0,3.3,1.1,4.9,0,77,25,220,945,3544
4388161847,4/23/2016,13236,10.2,10.2,0,4.5,0.3,5.3,0,58,5,215,749,3306
4388161847,4/24/2016,10243,7.9,7.9,0,1.1,0.5,6.3,0,14,8,239,584,2885
4388161847,4/25/2016,12961,10,10,0,0.7,1.4,7.8,0,11,31,301,1054,3288
4388161847,4/26/2016,9461,7.3,7.3,0,0.9,1.1,5.3,0,14,23,224,673,2929
4388161847,4/27/2016,11193,8.6,8.6,0,0.7,2.5,5.4,0,11,48,241,684,3074
4388161847,4/28/2016,10074,7.8,7.8,0,1.3,0.4,6,0,19,9,234,878,2969
4388161847,4/29/2016,9232,7.1,7.1,0,0.8,0.9,5.4,0,13,16,236,1175,2979
4388161847,4/30/2016,12533,9.6,9.6,0,0.7,2,6.9,0,14,43,300,537,3283
4388161847,5/1/2016,10255,7.9,7.9,0,1,0.7,6.2,0,12,15,241,579,2926
4388161847,5/2/2016,10096,8.4,8.4,0,3.8,0.1,4.6,0,33,4,204,935,3147
4388161847,5/3/2016,12727,9.8,9.8,0,1.1,0.8,7.9,0,18,18,306,984,3290
4388161847,5/4/2016,12375,9.5,9.5,0,2.8,0.9,5.8,0,35,21,251,632,3162
4388161847,5/5/2016,9603,7.4,7.4,0,0.6,1.7,5.1,0,12,39,199,896,2899
4388161847,5/6/2016,13175,10.1,10.1,0,2.1,2.1,5.9,0,33,45,262,1100,3425
4388161847,5/7/2016,22770,17.5,17.5,0,9.4,2.8,5.3,0,120,56,260,508,4022
4388161847,5/8/2016,17298,14.4,14.4,0,9.9,1.3,3.2,0,107,38,178,576,3934
4388161847,5/9/2016,10218,7.9,7.9,0,0.3,0.7,6.8,0,6,19,258,1020,3013
4388161847,5/10/2016,10299,7.9,7.9,0,0.8,0.6,6.5,0,13,14,267,648,3061
4388161847,5/11/2016,10201,7.8,7.8,0,0.5,0.8,6.5,0,8,18,256,858,2954
4388161847,5/12/2016,3369,2.6,2.6,0,0,0,2.6,0,0,0,108,825,1623
4445114986,4/12/2016,3276,2.2,2.2,0,0,0,2.2,0,0,0,196,787,2113
4445114986,4/13/2016,2961,2,2,0,0,0,2,0,0,0,194,840,2095
4445114986,4/14/2016,3974,2.7,2.7,0,0,0,2.7,0,0,0,231,717,2194
4445114986,4/15/2016,7198,4.8,4.8,0,0,0,4.8,0,0,0,350,711,2496
4445114986,4/16/2016,3945,2.7,2.7,0,0,0,2.7,0,0,0,225,716,2180
4445114986,4/17/2016,2268,1.5,1.5,0,0,0,1.5,0,0,0,114,1219,1933
4445114986,4/18/2016,6155,4.2,4.2,0,2,0.3,2,0,25,6,162,1247,2248
4445114986,4/19/2016,2064,1.4,1.4,0,0,0,1.4,0,0,0,121,895,1954
4445114986,4/20/2016,2072,1.4,1.4,0,0,0,1.4,0,0,0,137,841,1974
4445114986,4/21/2016,3809,2.6,2.6,0,0,0,2.5,0,0,0,215,756,2150
4445114986,4/22/2016,6831,4.6,4.6,0,0,0,4.6,0,0,0,317,706,2432
4445114986,4/23/2016,4363,2.9,2.9,0,0,0,2.9,0,0,0,201,1239,2149
4445114986,4/24/2016,5002,3.4,3.4,0,0,0,3.4,0,0,0,244,1196,2247
4445114986,4/25/2016,3385,2.3,2.3,0,0,0,2.3,0,0,0,179,916,2070
4445114986,4/26/2016,6326,4.4,4.4,0,2.4,0,2,0,29,1,180,839,2291
4445114986,4/27/2016,7243,5,5,0,2.6,0,2.4,0,32,1,194,839,2361
4445114986,4/28/2016,4493,3,3,0,0,0,3,0,0,0,236,762,2203
4445114986,4/29/2016,4676,3.1,3.1,0,0,0,3.1,0,0,0,226,1106,2196
4445114986,4/30/2016,6222,4.2,4.2,0,0,0,4.2,0,0,0,290,797,2363
4445114986,5/1/2016,5232,3.5,3.5,0,0,0,3.5,0,0,0,240,741,2246
4445114986,5/2/2016,6910,4.8,4.8,0,2.2,0.2,2.3,0,27,4,200,667,2336
4445114986,5/3/2016,7502,5.2,5.2,0,2.5,0.1,2.6,0,30,2,233,725,2421
4445114986,5/4/2016,2923,2,2,0,0,0,2,0,0,0,180,897,2070
4445114986,5/5/2016,3800,2.5,2.5,0,0.1,0.2,2.2,0,2,6,185,734,2120
4445114986,5/6/2016,4514,3,3,0,0,0,3,0,0,0,229,809,2211
4445114986,5/7/2016,5183,3.6,3.6,0,2.1,0.2,1.3,0,26,4,108,866,2123
4445114986,5/8/2016,7303,4.9,4.9,0,0,0.3,4.7,0,0,8,308,733,2423
4445114986,5/9/2016,5275,3.5,3.5,0,0,0,3.5,0,0,0,266,641,2281
4445114986,5/10/2016,3915,2.6,2.6,0,0,0,2.6,0,0,0,231,783,2181
4445114986,5/11/2016,9105,6.1,6.1,0,2.3,1,2.9,0,34,22,232,622,2499
4445114986,5/12/2016,768,0.5,0.5,0,0,0,0.5,0,0,0,58,380,1212
4558609924,4/12/2016,5135,3.4,3.4,0,0,0,3.4,0,0,0,318,1122,1909
4558609924,4/13/2016,4978,3.3,3.3,0,1.2,0.4,1.6,0,19,7,127,1287,1722
4558609924,4/14/2016,6799,4.5,4.5,0,0,0,4.5,0,0,0,279,1161,1922
4558609924,4/15/2016,7795,5.2,5.2,0,0.6,0.8,3.7,0,17,30,262,1131,2121
4558609924,4/16/2016,7289,4.8,4.8,0,0.6,0.8,3.5,0,8,12,308,1112,1997
4558609924,4/17/2016,9634,6.4,6.4,0,0.6,1.1,4.7,0,7,19,304,1110,2117
4558609924,4/18/2016,8940,5.9,5.9,0,1,0.9,4,0,14,15,331,1080,2116
4558609924,4/19/2016,5401,3.6,3.6,0,0.1,0.4,3.2,0,1,9,248,1182,1876
4558609924,4/20/2016,4803,3.2,3.2,0,0,0,3.2,0,0,0,222,1218,1788
4558609924,4/21/2016,13743,9.1,9.1,0,0.4,1,7.7,0,6,21,432,844,2486
4558609924,4/22/2016,9601,6.3,6.3,0,1.4,1.5,3.5,0,20,25,273,1122,2094
4558609924,4/23/2016,6890,4.6,4.6,0,0.3,0.2,4,0,5,5,308,1122,2085
4558609924,4/24/2016,8563,5.7,5.7,0,0,0,5.7,0,0,0,395,1045,2173
4558609924,4/25/2016,8095,5.3,5.3,0,0.6,0.3,4.5,0,18,10,340,993,2225
4558609924,4/26/2016,9148,6.1,6.1,0,0.4,2,3.6,0,12,41,283,1062,2223
4558609924,4/27/2016,9557,6.3,6.3,0,2,0.9,3.5,0,27,14,312,1087,2098
4558609924,4/28/2016,9451,6.3,6.3,0,0,0.3,5.9,0,1,11,367,985,2185
4558609924,4/29/2016,7833,5.2,5.2,0,1,1.9,2.3,0,15,29,197,1096,1918
4558609924,4/30/2016,10319,6.8,6.8,0,0.5,1.9,4.5,0,7,29,293,1111,2105
4558609924,5/1/2016,3428,2.3,2.3,0,0,0,2.3,0,0,0,190,1121,1692
4558609924,5/2/2016,7891,5.2,5.2,0,0,0,5.2,0,0,0,383,1057,2066
4558609924,5/3/2016,5267,3.5,3.5,0,0.6,0.3,2.6,0,21,10,237,1172,1953
4558609924,5/4/2016,5232,3.5,3.5,0,0,0,3.5,0,0,0,252,1188,1842
4558609924,5/5/2016,10611,7,7,0,1,0.5,5.5,0,14,8,370,1048,2262
4558609924,5/6/2016,3755,2.5,2.5,0,0,0,2.5,0,0,0,202,1238,1722
4558609924,5/7/2016,8237,5.4,5.4,0,1.6,1,2.8,0,23,16,233,1116,1973
4558609924,5/8/2016,6543,4.3,4.3,0,1.8,0.5,2,0,66,35,238,1019,2666
4558609924,5/9/2016,11451,7.6,7.6,0,0.4,1.6,5.5,0,6,30,339,1065,2223
4558609924,5/10/2016,6435,4.3,4.3,0,0.7,1.1,2.4,0,11,18,220,1191,1889
4558609924,5/11/2016,9108,6,6,0,0.3,1.8,3.9,0,4,31,324,1081,2131
4558609924,5/12/2016,6307,4.2,4.2,0,0,0,4.2,0,0,0,247,736,1452
4702921684,4/12/2016,7213,5.9,5.9,0,0,0,5.8,0,0,0,263,718,2947
4702921684,4/13/2016,6877,5.6,5.6,0,0,0,5.6,0,0,0,258,777,2898
4702921684,4/14/2016,7860,6.4,6.4,0,0,0,6.4,0,0,0,271,772,2984
4702921684,4/15/2016,6506,5.3,5.3,0,0.1,0.4,4.8,0,1,8,256,944,2896
4702921684,4/16/2016,11140,9,9,0,0.2,1.3,7.5,0,3,24,335,556,3328
4702921684,4/17/2016,12692,10.3,10.3,0,1,3.5,5.9,0,12,66,302,437,3394
4702921684,4/18/2016,9105,7.4,7.4,0,1.8,1.5,4.1,0,22,30,191,890,3013
4702921684,4/19/2016,6708,5.4,5.4,0,0.9,0.4,4.2,0,10,8,179,757,2812
4702921684,4/20/2016,8793,7.1,7.1,0,0.2,1.2,5.7,0,2,29,260,717,3061
4702921684,4/21/2016,6530,5.3,5.3,0,0.3,2,2.9,0,4,41,144,901,2729
4702921684,4/22/2016,1664,1.4,1.4,0,0,0,1.4,0,0,0,72,1341,2241
4702921684,4/23/2016,15126,12.3,12.3,0,0.8,3.2,8.3,0,9,66,408,469,3691
4702921684,4/24/2016,15050,12.2,12.2,0,1.2,5.1,5.9,0,15,95,281,542,3538
4702921684,4/25/2016,9167,7.4,7.4,0,0.5,0.8,6.1,0,6,15,270,730,3064
4702921684,4/26/2016,6108,4.9,4.9,0,0.1,0.3,4.5,0,1,8,216,765,2784
4702921684,4/27/2016,7047,5.7,5.7,0,0.1,0.8,4.8,0,1,16,238,733,2908
4702921684,4/28/2016,9023,7.3,7.3,0,1.1,0.4,5.8,0,14,9,232,738,3033
4702921684,4/29/2016,9930,8.1,8.1,0,1.1,0.9,6.1,0,12,19,267,692,3165
4702921684,4/30/2016,10144,8.2,8.2,0,0.3,2,5.9,0,4,36,263,728,3115
4702921684,5/1/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2017
4702921684,5/2/2016,7245,5.9,5.9,0,0.4,1.7,3.8,0,5,40,195,1131,2859
4702921684,5/3/2016,9454,7.7,7.7,0,0,0,7.7,0,0,0,313,729,3145
4702921684,5/4/2016,8161,6.6,6.6,0,0.3,0.7,5.5,0,4,15,251,757,3004
4702921684,5/5/2016,8614,7,7,0,0.7,0.2,6.1,0,8,5,241,745,3006
4702921684,5/6/2016,6943,5.6,5.6,0,0.1,0.7,4.9,0,1,16,207,682,2859
4702921684,5/7/2016,14370,11.6,11.6,0,0.4,2.3,9,0,5,46,439,577,3683
4702921684,5/8/2016,12857,10.4,10.4,0,0.7,6.2,3.5,0,9,125,192,1019,3287
4702921684,5/9/2016,8232,6.7,6.7,0,0,0.6,6.1,0,0,12,253,746,2990
4702921684,5/10/2016,10613,8.6,8.6,0,0.1,1.9,6.7,0,1,37,262,701,3172
4702921684,5/11/2016,9810,8,8,0,0.8,2.2,5,0,10,41,235,784,3069
4702921684,5/12/2016,2752,2.2,2.2,0,0,0,2.2,0,0,0,68,241,1240
5553957443,4/12/2016,11596,7.6,7.6,0,1.4,0.8,5.4,0,19,13,277,767,2026
5553957443,4/13/2016,4832,3.2,3.2,0,0,0,3.2,0,0,0,226,647,1718
5553957443,4/14/2016,17022,11.1,11.1,0,4,2.5,4.7,0,61,41,256,693,2324
5553957443,4/15/2016,16556,10.9,10.9,0,4.2,2,4.7,0,58,38,239,689,2254
5553957443,4/16/2016,5771,3.8,3.8,0,0,0,3.8,0,0,0,288,521,1831
5553957443,4/17/2016,655,0.4,0.4,0,0,0,0.4,0,0,0,46,943,1397
5553957443,4/18/2016,3727,2.4,2.4,0,0,0,2.4,0,0,0,206,622,1683
5553957443,4/19/2016,15482,10.1,10.1,0,4.3,1.7,4.2,0,69,28,249,756,2284
5553957443,4/20/2016,2713,1.8,1.8,0,0,0,1.8,0,0,0,148,598,1570
5553957443,4/21/2016,12346,8.1,8.1,0,3,2.2,3,0,47,42,177,801,2066
5553957443,4/22/2016,11682,7.6,7.6,0,1.4,0.6,5.6,0,25,16,270,781,2105
5553957443,4/23/2016,4112,2.7,2.7,0,0,0,2.7,0,0,0,272,443,1776
5553957443,4/24/2016,1807,1.2,1.2,0,0,0,1.2,0,0,0,104,582,1507
5553957443,4/25/2016,10946,7.2,7.2,0,2.9,0.6,3.7,0,51,11,201,732,2033
5553957443,4/26/2016,11886,7.8,7.8,0,2.4,0.9,4.5,0,40,18,238,750,2093
5553957443,4/27/2016,10538,6.9,6.9,0,1.1,1,4.7,0,16,16,206,745,1922
5553957443,4/28/2016,11393,7.6,7.6,0,3.7,0.8,3.2,0,49,13,165,727,1999
5553957443,4/29/2016,12764,8.3,8.3,0,2.8,0.6,4.9,0,46,15,270,709,2169
5553957443,4/30/2016,1202,0.8,0.8,0,0,0,0.8,0,0,0,84,506,1463
5553957443,5/1/2016,5164,3.4,3.4,0,0,0,3.4,0,0,0,237,436,1747
5553957443,5/2/2016,9769,6.4,6.4,0,1.1,0.4,4.9,0,23,9,227,724,1996
5553957443,5/3/2016,12848,8.4,8.4,0,1.5,1.2,5.7,0,26,29,247,812,2116
5553957443,5/4/2016,4249,2.8,2.8,0,0,0,2.8,0,0,0,224,651,1698
5553957443,5/5/2016,14331,9.5,9.5,0,3.4,1.7,4.4,0,44,29,241,692,2156
5553957443,5/6/2016,9632,6.3,6.3,0,1.5,0.5,4.2,0,21,9,229,761,1916
5553957443,5/7/2016,1868,1.2,1.2,0,0,0,1.2,0,0,0,96,902,1494
5553957443,5/8/2016,6083,4,4,0,0.2,0.5,3.3,0,3,8,210,505,1762
5553957443,5/9/2016,11611,7.6,7.6,0,2.1,0.9,4.6,0,59,22,251,667,2272
5553957443,5/10/2016,16358,10.7,10.7,0,3.9,1.6,5.2,0,61,40,265,707,2335
5553957443,5/11/2016,4926,3.2,3.2,0,0,0,3.2,0,0,0,195,628,1693
5553957443,5/12/2016,3121,2,2,0,0.6,0.4,1.1,0,8,6,48,222,741
5577150313,4/12/2016,8135,6.1,6.1,0,3.6,0.4,2.1,0,86,16,140,728,3405
5577150313,4/13/2016,5077,3.8,3.8,0,0.3,0.2,3.3,0,15,11,144,776,2551
5577150313,4/14/2016,8596,6.4,6.4,0,3.3,0.3,2.8,0,118,30,176,662,4022
5577150313,4/15/2016,12087,9.1,9.1,0,3.9,1.6,3.6,0,115,54,199,695,4005
5577150313,4/16/2016,14269,10.7,10.7,0,6.6,1.3,2.7,0,184,56,158,472,4274
5577150313,4/17/2016,12231,9.1,9.1,0,6,0.8,2.3,0,200,37,159,525,4552
5577150313,4/18/2016,9893,7.4,7.4,0,4.9,0.7,1.8,0,114,32,130,623,3625
5577150313,4/19/2016,12574,9.4,9.4,0,7,0.6,1.8,0,108,23,111,733,3501
5577150313,4/20/2016,8330,6.2,6.2,0,4.1,0.3,1.8,0,87,16,113,773,3192
